invoice_id,customer_id,order_date,product_id,quantity,unit_price,revenue
INV-82737,C0100,2025-08-29,P002,1,175.82,175.82
INV-29884,C0072,2023-12-16,P015,1,234.05,234.05
INV-27991,C0101,2023-03-31,P043,3,241.34,724.02
INV-98866,C0098,2024-09-19,P034,2,84.04,168.08
INV-39809,C0161,2024-03-03,P044,2,149.79,299.58
INV-30021,C0062,2024-03-12,P037,2,343.81,687.62
INV-53160,C0080,2024-04-04,P039,5,238.52,1192.6000000000001
INV-37100,C0139,2024-10-30,P009,1,21.3,21.3
INV-80956,C0036,2024-12-01,P038,3,319.59,958.77
INV-50501,C0052,2024-12-06,P009,2,148.31,296.62
INV-66369,C0135,2025-07-19,P009,1,27.76,27.76
INV-84035,C0038,2025-07-28,P042,6,404.04,2424.2400000000002
INV-18888,C0041,2024-07-24,P021,5,166.64,833.1999999999999
INV-25517,C0137,2023-07-08,P047,1,410.31,410.31
INV-13864,C0082,2025-02-22,P010,1,510.38,510.38
INV-63903,C0082,2023-11-07,P027,5,532.06,2660.2999999999997
INV-93472,C0114,2025-08-13,P048,2,173.7,347.4
INV-34632,C0071,2023-04-20,P010,1,578.38,578.38
INV-13433,C0034,2025-02-19,P012,1,432.47,432.47
INV-44978,C0157,2024-09-12,P040,2,377.39,754.78
INV-40266,C0146,2024-09-02,P040,9,194.01,1746.09
INV-13418,C0060,2024-01-03,P015,1,56.57,56.57
INV-72469,C0021,2023-05-18,P045,1,164.02,164.02
INV-71441,C0129,2024-12-30,P039,1,502.4,502.4
INV-34114,C0167,2025-05-22,P024,5,119.58,597.9
INV-72108,C0100,2023-05-21,P032,1,557.89,557.89
INV-39658,C0042,2023-02-03,P013,1,64.49,64.49
INV-11967,C0105,2025-08-05,P049,1,361.18,361.18
INV-39170,C0070,2025-01-30,P027,1,581.17,581.17
INV-36812,C0172,2023-03-09,P013,1,305.9,305.9
INV-90879,C0046,2024-05-16,P029,1,287.87,287.87
INV-69971,C0177,2025-06-27,P021,2,453.19,906.38
INV-63066,C0064,2025-03-05,P028,2,350.96,701.92
INV-59856,C0011,2025-01-07,P039,4,492.27,1969.08
INV-90151,C0081,2025-08-19,P026,2,42.81,85.62
INV-80275,C0147,2024-06-21,P039,1,135.34,135.34
INV-15047,C0165,2024-06-17,P046,2,252.61,505.22
INV-69886,C0028,2025-04-26,P029,1,531.91,531.91
INV-77987,C0011,2024-07-04,P016,4,546.41,2185.64
INV-15144,C0102,2024-07-25,P048,1,417.72,417.72
INV-92660,C0100,2023-02-20,P034,1,122.46,122.46
INV-67613,C0049,2024-02-12,P019,1,211.84,211.84
INV-47475,C0078,2024-04-17,P050,1,500.26,500.26
INV-48590,C0043,2024-09-19,P028,1,443.61,443.61
INV-77760,C0014,2025-07-14,P045,1,179.89,179.89
INV-94685,C0037,2024-04-07,P030,1,186.97,186.97
INV-75622,C0024,2023-04-26,P047,1,265.97,265.97
INV-86735,C0047,2025-08-18,P050,1,78.78,78.78
INV-27734,C0179,2024-02-07,P035,1,542.42,542.42
INV-69098,C0106,2023-01-26,P021,1,442.47,442.47
INV-87373,C0046,2025-07-07,P030,2,559.62,1119.24
INV-21820,C0052,2023-09-14,P030,3,344.3,1032.9
INV-95010,C0083,2025-07-17,P045,2,540.05,1080.1
INV-26193,C0042,2023-04-04,P046,1,202.81,202.81
INV-68903,C0030,2024-10-11,P046,1,497.67,497.67
INV-78657,C0093,2024-12-25,P006,3,71.63,214.89
INV-77065,C0099,2024-09-18,P047,1,283.75,283.75
INV-82134,C0041,2024-01-25,P025,1,588.54,588.54
INV-32398,C0012,2025-07-23,P050,1,49.67,49.67
INV-96445,C0086,2025-06-02,P037,1,445.93,445.93
INV-28953,C0039,2023-07-03,P011,1,398.64,398.64
INV-50378,C0014,2023-11-13,P027,1,70.93,70.93
INV-92110,C0115,2023-07-05,P019,1,345.1,345.1
INV-36588,C0031,2023-01-04,P009,1,563.61,563.61
INV-43175,C0160,2023-01-13,P049,3,590.3,1770.8999999999999
INV-75358,C0118,2024-07-10,P032,1,582.14,582.14
INV-74679,C0002,2023-09-01,P039,1,215.04,215.04
INV-96438,C0056,2024-05-02,P038,1,41.13,41.13
INV-67917,C0117,2023-03-23,P027,2,280.18,560.36
INV-10861,C0154,2023-09-08,P039,1,372.24,372.24
INV-91233,C0141,2024-10-05,P018,1,350.8,350.8
INV-16411,C0143,2023-07-09,P014,1,495.9,495.9
INV-95626,C0038,2023-12-24,P004,3,291.64,874.92
INV-14250,C0010,2024-11-14,P010,1,223.91,223.91
INV-49117,C0148,2023-12-06,P039,3,203.63,610.89
INV-24272,C0023,2024-03-02,P004,1,59.97,59.97
INV-98092,C0046,2023-10-19,P011,1,294.46,294.46
INV-87983,C0157,2024-08-09,P043,3,140.53,421.59000000000003
INV-69682,C0144,2025-02-06,P012,1,486.96,486.96
INV-14697,C0149,2023-04-06,P024,3,236.92,710.76
INV-58309,C0077,2025-07-08,P021,1,188.94,188.94
INV-66010,C0098,2025-05-13,P005,5,80.0,400.0
INV-48382,C0141,2024-04-27,P005,5,413.48,2067.4
INV-45968,C0035,2023-12-04,P008,1,29.27,29.27
INV-78766,C0135,2023-08-03,P027,1,250.57,250.57
INV-90223,C0179,2023-03-01,P014,1,397.28,397.28
INV-92441,C0028,2024-06-25,P037,7,341.69,2391.83
INV-89269,C0023,2025-08-14,P031,2,50.39,100.78
INV-89802,C0074,2025-05-18,P028,1,78.65,78.65
INV-78864,C0082,2024-08-11,P017,1,563.7,563.7
INV-27001,C0160,2024-09-21,P023,2,55.31,110.62
INV-78118,C0145,2025-01-16,P032,1,334.89,334.89
INV-74553,C0162,2025-04-07,P032,1,501.85,501.85
INV-40503,C0047,2024-12-26,P040,3,370.98,1112.94
INV-10207,C0075,2023-05-02,P013,1,160.65,160.65
INV-91980,C0007,2025-03-26,P030,1,219.39,219.39
INV-37175,C0031,2025-03-29,P048,1,408.74,408.74
INV-64269,C0158,2023-02-16,P027,2,51.36,102.72
INV-83454,C0086,2025-04-05,P023,1,117.25,117.25
INV-11480,C0164,2024-10-17,P014,1,498.11,498.11
INV-46913,C0052,2023-09-18,P045,1,257.32,257.32
INV-49358,C0018,2024-06-02,P020,1,528.8,528.8
INV-10803,C0141,2023-04-27,P021,1,146.51,146.51
INV-54742,C0176,2024-02-10,P022,1,441.58,441.58
INV-13816,C0146,2025-05-02,P040,6,140.06,840.36
INV-53321,C0045,2025-05-03,P013,4,561.24,2244.96
INV-72797,C0087,2025-07-27,P044,4,384.89,1539.56
INV-94626,C0122,2023-05-20,P003,1,247.89,247.89
INV-92208,C0124,2024-04-16,P010,2,323.46,646.92
INV-70616,C0138,2025-03-13,P022,2,262.79,525.58
INV-17342,C0106,2025-05-05,P048,2,496.44,992.88
INV-84048,C0134,2025-01-12,P020,1,501.43,501.43
INV-82768,C0174,2024-07-02,P021,1,508.35,508.35
INV-85680,C0005,2024-12-02,P014,1,233.63,233.63
INV-18678,C0085,2023-06-02,P023,4,158.19,632.76
INV-54453,C0072,2024-01-20,P002,3,295.57,886.71
INV-31753,C0161,2024-08-07,P035,1,192.0,192.0
INV-34560,C0156,2024-09-01,P025,1,201.87,201.87
INV-50407,C0030,2024-12-23,P049,1,170.48,170.48
INV-14145,C0081,2023-10-06,P046,1,587.23,587.23
INV-75149,C0106,2025-06-17,P006,6,243.14,1458.84
INV-69232,C0061,2025-04-29,P024,2,214.03,428.06
INV-78825,C0078,2023-11-06,P014,2,485.2,970.4
INV-59049,C0045,2025-03-14,P008,5,246.13,1230.65
INV-36489,C0010,2025-07-24,P050,3,166.9,500.70000000000005
INV-76321,C0024,2023-01-26,P029,9,25.2,226.79999999999998
INV-30195,C0124,2023-07-14,P033,1,399.11,399.11
INV-78632,C0088,2023-11-14,P031,2,81.03,162.06
INV-22878,C0084,2025-04-21,P010,5,116.9,584.5
INV-27395,C0133,2023-07-30,P044,1,141.38,141.38
INV-60801,C0010,2024-12-31,P030,1,332.41,332.41
INV-10538,C0134,2023-11-15,P008,1,104.53,104.53
INV-87894,C0012,2025-06-11,P044,1,256.71,256.71
INV-71194,C0023,2025-06-29,P022,2,539.8,1079.6
INV-78233,C0012,2025-02-23,P007,1,241.93,241.93
INV-50957,C0169,2023-01-24,P048,1,19.79,19.79
INV-50913,C0148,2024-10-16,P049,2,365.45,730.9
INV-36287,C0054,2023-07-17,P021,1,147.95,147.95
INV-79766,C0074,2023-11-23,P018,1,502.62,502.62
INV-25420,C0113,2023-10-07,P043,7,89.92,629.44
INV-45866,C0039,2023-04-28,P011,1,522.36,522.36
INV-83351,C0004,2024-06-10,P040,5,257.58,1287.8999999999999
INV-81110,C0027,2023-12-25,P014,1,33.24,33.24
INV-45527,C0141,2023-05-25,P021,1,241.81,241.81
INV-42089,C0073,2023-06-25,P037,1,354.12,354.12
INV-90381,C0019,2025-07-02,P020,1,474.55,474.55
INV-68149,C0087,2023-02-21,P035,1,33.75,33.75
INV-71700,C0034,2025-07-13,P002,1,244.63,244.63
INV-23884,C0173,2024-01-28,P004,7,331.08,2317.56
INV-65897,C0014,2024-02-06,P006,1,428.57,428.57
INV-88134,C0046,2025-07-01,P046,1,543.5,543.5
INV-68436,C0152,2024-09-23,P041,1,334.42,334.42
INV-53559,C0092,2025-04-17,P020,1,261.41,261.41
INV-97932,C0051,2025-04-08,P046,3,485.33,1455.99
INV-71039,C0137,2024-08-04,P006,1,143.39,143.39
INV-71377,C0034,2023-04-10,P006,3,558.94,1676.8200000000002
INV-99715,C0117,2024-10-21,P020,1,275.53,275.53
INV-40368,C0120,2025-08-28,P031,1,523.71,523.71
INV-90863,C0058,2023-09-22,P010,1,134.56,134.56
INV-34032,C0094,2024-12-17,P026,2,40.26,80.52
INV-52567,C0171,2024-04-09,P022,1,270.84,270.84
INV-18567,C0125,2024-05-01,P002,1,242.8,242.8
INV-72737,C0029,2024-04-17,P023,1,105.21,105.21
INV-55693,C0044,2024-09-10,P019,1,485.21,485.21
INV-76577,C0148,2023-04-16,P009,2,100.8,201.6
INV-24022,C0104,2023-11-30,P046,1,168.22,168.22
INV-19296,C0143,2025-03-22,P042,1,250.99,250.99
INV-70420,C0078,2024-02-15,P035,2,43.44,86.88
INV-41270,C0152,2024-09-27,P027,1,241.23,241.23
INV-30843,C0063,2024-05-08,P036,2,124.13,248.26
INV-54658,C0099,2023-08-02,P005,2,163.3,326.6
INV-66511,C0178,2025-03-14,P038,4,538.46,2153.84
INV-54852,C0112,2024-07-11,P037,1,145.7,145.7
INV-32686,C0178,2024-11-09,P016,1,151.91,151.91
INV-85260,C0172,2025-05-06,P005,2,497.38,994.76
INV-87616,C0125,2024-09-02,P008,2,496.37,992.74
INV-82756,C0119,2023-04-10,P021,1,102.23,102.23
INV-50374,C0114,2024-02-20,P012,2,222.68,445.36
INV-24253,C0018,2024-12-02,P039,2,169.68,339.36
INV-59664,C0153,2023-12-02,P050,1,595.62,595.62
INV-96529,C0127,2023-03-04,P042,1,593.17,593.17
INV-28208,C0024,2025-06-27,P014,7,478.35,3348.4500000000003
INV-93379,C0149,2025-04-09,P049,2,350.91,701.82
INV-29231,C0001,2024-11-07,P049,4,180.77,723.08
INV-79632,C0039,2023-10-26,P029,1,375.44,375.44
INV-85750,C0100,2024-04-02,P040,1,262.22,262.22
INV-99327,C0051,2025-06-17,P014,1,342.9,342.9
INV-84747,C0082,2025-03-24,P020,3,128.9,386.70000000000005
INV-66980,C0174,2025-01-05,P020,5,416.56,2082.8
INV-86379,C0089,2023-01-09,P006,3,338.15,1014.4499999999999
INV-62978,C0157,2025-05-17,P033,3,19.56,58.67999999999999
INV-18180,C0033,2024-01-14,P019,3,33.68,101.03999999999999
INV-10110,C0141,2024-12-21,P004,4,595.26,2381.04
INV-24378,C0144,2025-05-31,P023,1,134.09,134.09
INV-40833,C0073,2024-03-18,P002,2,159.29,318.58
INV-61677,C0180,2024-10-02,P038,4,70.68,282.72
INV-60173,C0082,2024-02-20,P046,1,587.7,587.7
INV-81449,C0098,2023-08-05,P028,2,509.66,1019.32
INV-72242,C0170,2023-05-23,P012,1,409.13,409.13
INV-60409,C0049,2025-05-13,P036,1,365.86,365.86
INV-30220,C0093,2023-10-23,P027,2,349.46,698.92
INV-27600,C0172,2023-01-12,P009,1,172.79,172.79
INV-12058,C0019,2023-05-28,P042,2,143.5,287.0
INV-67243,C0125,2023-05-20,P043,2,147.67,295.34
INV-94180,C0022,2025-04-05,P009,1,450.78,450.78
INV-89223,C0107,2025-08-10,P030,1,45.37,45.37
INV-33566,C0109,2024-04-10,P040,1,367.54,367.54
INV-82358,C0131,2025-04-19,P028,3,36.55,109.64999999999999
INV-56570,C0116,2023-08-20,P025,2,211.38,422.76
INV-89242,C0048,2023-01-08,P028,1,558.03,558.03
INV-41031,C0148,2024-12-30,P032,1,284.55,284.55
INV-63849,C0129,2025-08-06,P018,1,58.14,58.14
INV-58099,C0140,2023-02-04,P037,1,26.43,26.43
INV-73342,C0010,2024-12-22,P037,1,261.58,261.58
INV-86056,C0095,2024-05-08,P008,1,113.04,113.04
INV-28623,C0177,2025-01-17,P006,1,401.66,401.66
INV-46624,C0135,2024-04-21,P049,6,39.75,238.5
INV-78597,C0133,2025-06-30,P006,4,350.36,1401.44
INV-42142,C0157,2024-04-28,P006,1,305.16,305.16
INV-96997,C0162,2024-11-15,P048,1,63.03,63.03
INV-93058,C0020,2024-07-06,P044,1,211.17,211.17
INV-90352,C0149,2023-02-24,P020,4,249.89,999.56
INV-11413,C0088,2024-04-25,P035,1,431.68,431.68
INV-71503,C0117,2024-08-10,P033,1,320.03,320.03
INV-56257,C0085,2025-03-28,P027,2,541.16,1082.32
INV-31955,C0076,2023-02-06,P019,3,409.05,1227.15
INV-49855,C0178,2025-01-14,P039,2,568.1,1136.2
INV-18050,C0145,2024-10-06,P017,1,10.66,10.66
INV-32161,C0122,2024-08-09,P038,1,138.56,138.56
INV-48240,C0014,2025-04-08,P043,2,383.89,767.78
INV-47593,C0160,2024-05-11,P002,1,19.58,19.58
INV-76269,C0022,2023-03-20,P009,2,200.88,401.76
INV-27372,C0072,2024-09-22,P017,2,338.38,676.76
INV-43679,C0072,2023-01-15,P018,1,89.4,89.4
INV-32886,C0029,2025-07-20,P039,1,500.6,500.6
INV-29809,C0152,2024-11-05,P048,5,393.37,1966.85
INV-32989,C0115,2023-09-25,P024,1,247.2,247.2
INV-73559,C0180,2023-07-05,P016,2,470.09,940.18
INV-54937,C0136,2023-03-28,P003,1,10.02,10.02
INV-30204,C0038,2025-05-07,P039,2,220.39,440.78
INV-64125,C0127,2025-02-27,P049,1,17.61,17.61
INV-96594,C0099,2024-03-26,P016,1,512.18,512.18
INV-37637,C0164,2024-08-14,P011,6,343.79,2062.7400000000002
INV-94182,C0089,2023-09-28,P004,1,60.18,60.18
INV-31967,C0030,2024-04-20,P004,1,234.19,234.19
INV-49500,C0103,2024-05-02,P031,1,239.35,239.35
INV-59781,C0137,2024-11-30,P015,1,66.03,66.03
INV-44422,C0100,2023-05-29,P031,1,67.02,67.02
INV-11554,C0136,2023-10-23,P028,1,592.53,592.53
INV-98931,C0115,2023-11-20,P025,1,323.8,323.8
INV-15376,C0136,2023-04-10,P044,4,597.39,2389.56
INV-56376,C0137,2025-05-14,P041,1,489.36,489.36
INV-95467,C0111,2025-05-28,P040,1,190.39,190.39
INV-45432,C0070,2023-10-01,P022,1,406.78,406.78
INV-95766,C0026,2024-08-21,P017,2,195.99,391.98
INV-98511,C0101,2025-02-06,P030,1,383.11,383.11
INV-98065,C0062,2024-08-25,P047,1,351.31,351.31
INV-54224,C0050,2024-11-24,P034,2,423.36,846.72
INV-51060,C0177,2024-07-14,P012,2,524.99,1049.98
INV-11110,C0003,2025-05-01,P044,1,440.85,440.85
INV-63903,C0018,2023-04-11,P001,1,120.12,120.12
INV-99849,C0135,2024-04-01,P007,1,177.88,177.88
INV-47132,C0090,2023-09-15,P015,1,374.09,374.09
INV-13106,C0050,2024-09-26,P003,3,125.78,377.34000000000003
INV-87874,C0024,2024-11-03,P004,1,578.45,578.45
INV-93634,C0056,2023-05-05,P039,1,292.31,292.31
INV-89257,C0031,2023-05-14,P006,1,329.41,329.41
INV-94922,C0097,2024-08-02,P043,1,43.65,43.65
INV-34151,C0048,2023-09-17,P008,1,355.5,355.5
INV-96570,C0076,2025-08-16,P030,1,147.91,147.91
INV-69433,C0020,2025-08-02,P041,2,493.84,987.68
INV-65965,C0071,2024-12-09,P050,1,303.9,303.9
INV-52389,C0171,2023-09-21,P050,2,158.86,317.72
INV-19698,C0042,2023-10-11,P050,1,372.05,372.05
INV-60933,C0016,2023-12-07,P025,4,487.86,1951.44
INV-44690,C0016,2023-07-02,P017,1,440.83,440.83
INV-74450,C0113,2025-08-08,P005,1,388.17,388.17
INV-61463,C0052,2023-07-02,P040,1,122.06,122.06
INV-24212,C0166,2023-05-28,P032,2,338.31,676.62
INV-66525,C0139,2023-08-12,P050,1,547.69,547.69
INV-23926,C0158,2025-07-23,P042,1,196.31,196.31
INV-43947,C0114,2023-04-16,P046,1,462.25,462.25
INV-19229,C0009,2024-08-08,P005,2,205.5,411.0
INV-68442,C0065,2023-01-20,P050,2,243.6,487.2
INV-95572,C0128,2024-10-17,P010,2,277.97,555.94
INV-97111,C0001,2024-02-04,P003,1,561.49,561.49
INV-53231,C0069,2025-07-15,P010,1,81.06,81.06
INV-10485,C0101,2024-06-11,P037,1,581.9,581.9
INV-67154,C0126,2024-02-18,P031,1,46.6,46.6
INV-39602,C0018,2023-01-04,P035,1,308.5,308.5
INV-73185,C0099,2023-05-05,P045,1,398.28,398.28
INV-57044,C0146,2023-12-08,P035,12,276.53,3318.3599999999997
INV-62509,C0175,2023-02-26,P020,1,246.42,246.42
INV-21883,C0162,2024-01-10,P042,1,531.13,531.13
INV-20545,C0137,2025-05-11,P022,1,238.49,238.49
INV-48005,C0118,2024-10-25,P049,2,270.8,541.6
INV-82676,C0052,2023-02-10,P012,2,46.25,92.5
INV-35035,C0099,2023-11-03,P043,3,564.9,1694.6999999999998
INV-23994,C0179,2024-10-07,P025,2,573.19,1146.38
INV-73766,C0177,2023-03-28,P023,1,291.68,291.68
INV-34833,C0162,2023-05-24,P029,1,353.22,353.22
INV-13324,C0010,2025-01-07,P013,1,209.47,209.47
INV-74124,C0152,2024-02-03,P016,1,241.13,241.13
INV-94332,C0017,2023-11-12,P035,1,443.28,443.28
INV-68891,C0128,2023-01-17,P035,1,44.55,44.55
INV-17347,C0010,2023-12-12,P022,1,361.19,361.19
INV-25491,C0011,2023-08-05,P026,4,350.42,1401.68
INV-78566,C0168,2024-04-14,P043,1,483.78,483.78
INV-29523,C0174,2025-01-28,P035,1,56.78,56.78
INV-19441,C0149,2023-02-07,P015,1,545.73,545.73
INV-95699,C0037,2023-01-20,P032,1,184.83,184.83
INV-16003,C0121,2023-09-06,P040,1,99.35,99.35
INV-27109,C0180,2023-01-15,P042,1,361.45,361.45
INV-16548,C0045,2025-07-15,P041,1,564.35,564.35
INV-69793,C0079,2024-09-17,P007,2,356.11,712.22
INV-18383,C0044,2025-04-17,P038,3,57.31,171.93
INV-75161,C0028,2024-09-01,P008,1,381.75,381.75
INV-18271,C0158,2025-04-03,P015,3,472.25,1416.75
INV-54216,C0052,2025-04-10,P028,1,565.12,565.12
INV-52498,C0174,2023-05-04,P026,1,526.33,526.33
INV-81550,C0176,2023-05-21,P037,7,114.52,801.64
INV-15975,C0083,2024-08-30,P014,2,33.77,67.54
INV-18286,C0045,2023-05-04,P022,1,314.61,314.61
INV-64415,C0071,2023-06-22,P010,1,562.2,562.2
INV-82536,C0179,2023-06-18,P024,2,293.95,587.9
INV-86282,C0113,2023-02-11,P016,3,570.81,1712.4299999999998
INV-92863,C0035,2024-09-19,P007,1,589.69,589.69
INV-30677,C0097,2023-01-17,P050,1,490.49,490.49
INV-10832,C0125,2023-01-08,P006,1,87.99,87.99
INV-95426,C0046,2024-08-30,P006,1,389.93,389.93
INV-72391,C0073,2024-12-09,P027,1,42.19,42.19
INV-28754,C0033,2024-10-17,P014,1,542.42,542.42
INV-69037,C0070,2024-02-26,P034,1,137.64,137.64
INV-90024,C0062,2024-12-09,P012,1,38.53,38.53
INV-33593,C0010,2025-01-04,P039,3,497.54,1492.6200000000001
INV-21537,C0128,2024-10-04,P040,1,218.33,218.33
INV-64891,C0078,2023-01-05,P023,3,337.27,1011.81
INV-35153,C0143,2023-05-01,P016,3,382.56,1147.68
INV-91123,C0136,2024-01-06,P007,3,363.15,1089.4499999999998
INV-38740,C0139,2024-04-20,P033,1,575.19,575.19
INV-37277,C0161,2023-10-11,P043,1,367.0,367.0
INV-24769,C0014,2025-03-26,P013,1,379.13,379.13
INV-72182,C0039,2024-05-24,P044,1,119.05,119.05
INV-97836,C0046,2025-08-02,P011,1,366.57,366.57
INV-94523,C0012,2024-01-08,P004,2,318.81,637.62
INV-66973,C0073,2023-09-15,P014,1,403.25,403.25
INV-69394,C0086,2023-02-14,P040,1,270.68,270.68
INV-16875,C0027,2025-08-05,P048,1,118.83,118.83
INV-30715,C0138,2025-03-15,P012,1,238.16,238.16
INV-77489,C0008,2023-04-29,P032,1,244.7,244.7
INV-68303,C0019,2024-08-29,P016,1,295.14,295.14
INV-64927,C0149,2023-07-23,P021,1,505.1,505.1
INV-40154,C0174,2025-03-08,P021,1,308.36,308.36
INV-39855,C0029,2023-04-11,P021,1,51.98,51.98
INV-64079,C0061,2025-06-09,P048,1,343.95,343.95
INV-38922,C0052,2023-03-17,P025,4,339.15,1356.6
INV-73492,C0121,2023-02-25,P038,6,38.73,232.38
INV-38333,C0112,2025-08-08,P010,1,36.0,36.0
INV-33338,C0157,2024-02-01,P030,1,329.35,329.35
INV-69996,C0096,2025-01-07,P009,2,36.9,73.8
INV-57001,C0050,2023-10-04,P041,5,506.88,2534.4
INV-26673,C0052,2023-02-02,P022,1,55.54,55.54
INV-17818,C0178,2023-10-15,P037,1,84.9,84.9
INV-71018,C0035,2024-04-14,P008,1,315.95,315.95
INV-55033,C0108,2023-08-14,P011,1,221.3,221.3
INV-30550,C0076,2025-03-19,P039,9,413.75,3723.75
INV-32273,C0164,2024-08-14,P040,5,94.11,470.55
INV-21334,C0142,2024-02-26,P015,1,337.29,337.29
INV-38369,C0134,2024-08-28,P032,1,12.47,12.47
INV-46591,C0122,2023-01-15,P030,2,388.67,777.34
INV-42329,C0110,2023-09-11,P048,1,298.89,298.89
INV-85951,C0084,2023-08-16,P028,1,24.16,24.16
INV-85196,C0152,2025-07-08,P010,1,114.48,114.48
INV-15796,C0002,2023-02-11,P027,1,574.47,574.47
INV-76088,C0121,2023-02-04,P047,1,439.91,439.91
INV-61684,C0109,2024-05-05,P034,1,241.96,241.96
INV-69302,C0179,2024-05-22,P007,1,67.21,67.21
INV-83202,C0062,2025-02-10,P006,1,480.53,480.53
INV-63296,C0004,2025-08-30,P045,2,332.69,665.38
INV-56976,C0056,2023-10-30,P009,1,554.24,554.24
INV-21892,C0062,2023-01-17,P042,1,175.55,175.55
INV-49955,C0123,2023-06-15,P043,1,471.63,471.63
INV-86501,C0118,2023-01-25,P037,9,152.0,1368.0
INV-28169,C0117,2025-06-14,P030,4,500.07,2000.28
INV-58551,C0104,2024-10-03,P012,1,245.61,245.61
INV-93021,C0119,2023-01-02,P046,1,587.15,587.15
INV-60446,C0161,2025-07-03,P005,1,481.5,481.5
INV-79588,C0177,2023-02-03,P022,1,441.21,441.21
INV-45361,C0076,2024-12-15,P028,1,351.23,351.23
INV-85396,C0157,2025-03-24,P035,3,484.46,1453.3799999999999
INV-20611,C0054,2024-09-27,P044,4,45.17,180.68
INV-17184,C0086,2024-06-11,P048,2,92.59,185.18
INV-16758,C0173,2023-04-24,P024,1,333.67,333.67
INV-70994,C0099,2024-09-25,P024,1,316.57,316.57
INV-58029,C0011,2023-06-29,P024,11,89.78,987.58
INV-18782,C0166,2024-07-28,P036,2,243.64,487.28
INV-53899,C0053,2023-09-02,P009,1,103.65,103.65
INV-95070,C0139,2024-05-04,P008,5,528.96,2644.8
INV-37498,C0149,2025-02-10,P045,4,595.0,2380.0
INV-56230,C0058,2025-07-08,P021,1,219.71,219.71
INV-99158,C0069,2024-03-09,P033,2,295.44,590.88
INV-18305,C0071,2024-01-17,P004,1,221.11,221.11
INV-73730,C0089,2024-05-28,P029,1,349.6,349.6
INV-71625,C0135,2024-12-27,P008,1,288.33,288.33
INV-79842,C0137,2025-07-10,P044,1,346.47,346.47
INV-91389,C0075,2024-01-12,P029,1,447.94,447.94
INV-18601,C0173,2023-07-12,P045,1,219.35,219.35
INV-20508,C0118,2024-02-05,P006,3,342.7,1028.1
INV-20085,C0046,2023-04-22,P019,1,420.02,420.02
INV-24683,C0043,2024-12-14,P018,1,479.78,479.78
INV-29726,C0038,2025-06-14,P032,2,369.96,739.92
INV-92218,C0053,2023-01-24,P034,1,88.58,88.58
INV-99443,C0076,2024-07-08,P027,1,257.27,257.27
INV-55442,C0034,2024-03-06,P031,1,313.09,313.09
INV-94500,C0114,2023-01-22,P048,1,13.81,13.81
INV-18250,C0075,2023-01-23,P013,1,178.52,178.52
INV-94498,C0060,2023-12-10,P034,2,24.13,48.26
INV-54930,C0106,2024-11-02,P038,1,565.47,565.47
INV-73720,C0166,2024-08-30,P021,1,288.27,288.27
INV-79489,C0171,2025-05-12,P045,1,379.15,379.15
INV-70031,C0141,2023-11-08,P029,1,250.35,250.35
INV-50172,C0146,2023-06-25,P009,1,538.98,538.98
INV-73470,C0067,2024-01-16,P015,1,23.31,23.31
INV-16202,C0074,2023-06-01,P050,3,350.5,1051.5
INV-69759,C0091,2023-06-20,P019,4,362.2,1448.8
INV-80165,C0159,2023-10-20,P011,3,263.51,790.53
INV-97340,C0047,2025-03-24,P012,2,548.69,1097.38
INV-41182,C0040,2023-04-30,P011,1,116.66,116.66
INV-85304,C0011,2023-05-10,P021,1,127.2,127.2
INV-58453,C0113,2023-07-08,P017,1,190.79,190.79
INV-14546,C0053,2024-11-12,P036,1,356.92,356.92
INV-29391,C0082,2024-01-17,P023,1,373.1,373.1
INV-31311,C0115,2024-06-30,P035,1,61.8,61.8
INV-13266,C0078,2024-02-19,P008,1,315.67,315.67
INV-29055,C0128,2025-08-28,P050,1,177.14,177.14
INV-30454,C0118,2023-01-05,P021,1,489.0,489.0
INV-53421,C0140,2024-10-24,P033,1,393.13,393.13
INV-47988,C0076,2025-08-24,P031,2,481.21,962.42
INV-29278,C0147,2025-03-29,P043,5,21.88,109.39999999999999
INV-67947,C0145,2023-12-13,P047,1,532.84,532.84
INV-72781,C0177,2025-07-10,P008,1,343.11,343.11
INV-98867,C0011,2024-07-18,P009,2,410.65,821.3
INV-13250,C0030,2024-02-16,P020,5,598.2,2991.0
INV-68454,C0159,2024-01-01,P015,2,179.46,358.92
INV-17213,C0024,2024-09-14,P021,4,39.04,156.16
INV-86471,C0165,2024-06-23,P013,1,539.46,539.46
INV-46428,C0057,2023-07-20,P050,1,140.18,140.18
INV-80570,C0006,2025-05-19,P006,1,516.88,516.88
INV-98022,C0115,2023-03-31,P044,1,408.19,408.19
INV-35486,C0132,2024-05-17,P026,1,457.24,457.24
INV-89308,C0082,2024-06-07,P039,2,194.43,388.86
INV-57325,C0015,2024-02-12,P043,1,133.72,133.72
INV-66051,C0038,2024-01-14,P046,7,390.91,2736.3700000000003
INV-11597,C0099,2023-10-19,P024,5,189.0,945.0
INV-50381,C0089,2024-04-01,P023,3,461.86,1385.58
INV-38271,C0144,2025-01-15,P006,2,579.73,1159.46
INV-64474,C0114,2025-04-02,P048,1,87.12,87.12
INV-31468,C0114,2025-04-05,P019,2,440.29,880.58
INV-64289,C0109,2023-05-23,P047,1,132.02,132.02
INV-21282,C0151,2023-05-28,P039,1,194.19,194.19
